No errors
No warnings
151 ms
data source=metars
4766 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KBVO 050353Z AUTO 03003KT 10SM SCT050 14/08 A3018 RMK AO2 SLP215 T01390078,KBVO,2023-11-05T03:53:00Z,36.7664,-96.0129,13.9,7.8,30,3,,10+,30.18,1021.5,,TRUE,TRUE,,,,,,,SCT,5000,,,,,,,VFR,,,,,,,,,,,,METAR,210
KBUR 050353Z 31004KT 10SM CLR 18/06 A3001 RMK AO2 SLP154 T01830061,KBUR,2023-11-05T03:53:00Z,34.1996,-118.365,18.3,6.1,310,4,,10+,30.01,1015.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,221
KBTR 050353Z 00000KT 10SM CLR 13/09 A3017 RMK AO2 SLP215 T01280089,KBTR,2023-11-05T03:53:00Z,30.5378,-91.1468,12.8,8.9,0,0,,10+,30.17,1021.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,20
KBTM 050353Z AUTO 31003KT 10SM OVC110 06/02 A2995 RMK AO2 SLP152 T00560022,KBTM,2023-11-05T03:53:00Z,45.9644,-112.501,5.6,2.2,310,3,,10+,29.95,1015.2,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,,,,,,,,,,,,METAR,1680
KBRO 050353Z 12004KT 10SM CLR 18/16 A3011 RMK AO2 SLP195 T01830156 $,KBRO,2023-11-05T03:53:00Z,25.9146,-97.4231,18.3,15.6,120,4,,10+,30.11,1019.5,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6
KBRL 050353Z AUTO 00000KT 10SM CLR 06/02 A3018 RMK AO2 SLP223 T00560022,KBRL,2023-11-05T03:53:00Z,40.7729,-91.1255,5.6,2.2,0,0,,10+,30.18,1022.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,208
KBRD 050353Z AUTO 04006KT 10SM OVC035 02/M02 A3011 RMK AO2 SLP213 T00221022,KBRD,2023-11-05T03:53:00Z,46.4021,-94.1273,2.2,-2.2,40,6,,10+,30.11,1021.3,,TRUE,TRUE,,,,,,,OVC,3500,,,,,,,VFR,,,,,,,,,,,,METAR,372
KBPK 050353Z AUTO 06004KT 10SM SCT080 15/09 A3018 RMK AO2 SLP214 T01500089,KBPK,2023-11-05T03:53:00Z,36.3705,-92.4719,15,8.9,60,4,,10+,30.18,1021.4,,TRUE,TRUE,,,,,,,SCT,8000,,,,,,,VFR,,,,,,,,,,,,METAR,279
KBPI 050353Z AUTO 07006KT 10SM SCT120 04/M06 A3018 RMK AO2 SLP206 T00391061,KBPI,2023-11-05T03:53:00Z,42.578,-110.11,3.9,-6.1,70,6,,10+,30.18,1020.6,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,2120
KBOI 050353Z AUTO 22010KT 9SM -RA SCT060 BKN080 OVC110 13/08 A2997 RMK AO2 RAB48 PRESRR SLP145 P0000 T01280083,KBOI,2023-11-05T03:53:00Z,43.567,-116.241,12.8,8.3,220,10,,9,29.97,1014.5,,TRUE,TRUE,,,,,,-RA,SCT,6000,BKN,8000,OVC,11000,,,VFR,,,,,,0.005,,,,,,METAR,860
KBNO 050353Z AUTO 29008KT 10SM FEW050 OVC060 11/07 A2998 RMK AO2 RAB17E39 SLP147 P0000 T01060072,KBNO,2023-11-05T03:53:00Z,43.5949,-118.958,10.6,7.2,290,8,,10+,29.98,1014.7,,TRUE,TRUE,,,,,,,FEW,5000,OVC,6000,,,,,VFR,,,,,,0.005,,,,,,METAR,1263
KBNA 050353Z 18004KT 10SM BKN180 12/06 A3017 RMK AO2 SLP214 T01220056,KBNA,2023-11-05T03:53:00Z,36.1105,-86.6881,12.2,5.6,180,4,,10+,30.17,1021.4,,,TRUE,,,,,,,BKN,18000,,,,,,,VFR,,,,,,,,,,,,METAR,168
KBMQ 050353Z AUTO 00000KT 10SM CLR 16/13 A3014 RMK AO2 SLP196 T01610133,KBMQ,2023-11-05T03:53:00Z,30.7407,-98.2354,16.1,13.3,0,0,,10+,30.14,1019.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,387
KBMG 050353Z AUTO 36004KT 10SM OVC110 10/05 A3016 RMK AO2 SLP210 T01000050,KBMG,2023-11-05T03:53:00Z,39.1432,-86.6168,10,5,360,4,,10+,30.16,1021,,TRUE,TRUE,,,,,,,OVC,11000,,,,,,,VFR,,,,,,,,,,,,METAR,254
KBLI 050353Z VRB06KT 10SM SCT025 BKN035 OVC060 12/11 A2976 RMK AO2 RAE39 SLP083 P0001 T01220106,KBLI,2023-11-05T03:53:00Z,48.7991,-122.541,12.2,10.6,VRB,6,,10+,29.76,1008.3,,,TRUE,,,,,,,SCT,2500,BKN,3500,OVC,6000,,,VFR,,,,,,0.01,,,,,,METAR,46
KBKV 050353Z AUTO 00000KT 10SM OVC075 12/06 A3011 RMK AO2 SLP196 T01220056 $,KBKV,2023-11-05T03:53:00Z,28.4739,-82.4537,12.2,5.6,0,0,,10+,30.11,1019.6,,TRUE,TRUE,TRUE,,,,,,OVC,7500,,,,,,,VFR,,,,,,,,,,,,METAR,21
KBKL 050353Z 11004KT 10SM FEW090 11/05 A3007 RMK AO2 SLP183 T01110050,KBKL,2023-11-05T03:53:00Z,41.5173,-81.6832,11.1,5,110,4,,10+,30.07,1018.3,,,TRUE,,,,,,,FEW,9000,,,,,,,VFR,,,,,,,,,,,,METAR,177
KBKE 050353Z AUTO 24006KT 4SM RA BR FEW005 BKN048 OVC055 09/08 A2994 RMK AO2 SLP140 T00890078 PNO $,KBKE,2023-11-05T03:53:00Z,44.843,-117.81,8.9,7.8,240,6,,4,29.94,1014,,TRUE,TRUE,TRUE,,,,,RA BR,FEW,500,BKN,4800,OVC,5500,,,MVFR,,,,,,,,,,,,METAR,1025
KBIV 050353Z AUTO 00000KT 10SM CLR 03/01 A3015 RMK AO2 SLP212 T00330006,KBIV,2023-11-05T03:53:00Z,42.7463,-86.0968,3.3,0.6,0,0,,10+,30.15,1021.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,207
KBIL 050353Z 23009KT 10SM BKN130 12/01 A2988 RMK AO2 SLP120 T01170011,KBIL,2023-11-05T03:53:00Z,45.8072,-108.546,11.7,1.1,230,9,,10+,29.88,1012,,,TRUE,,,,,,,BKN,13000,,,,,,,VFR,,,,,,,,,,,,METAR,1089
KBHM 050353Z 00000KT 10SM CLR 10/04 A3021 RMK AO2 SLP226 T01000044,KBHM,2023-11-05T03:53:00Z,33.5655,-86.7449,10,4.4,0,0,,10+,30.21,1022.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,191
KBGR 050353Z 00000KT 10SM OVC065 08/04 A3007 RMK AO2 SLP181 T00780039,KBGR,2023-11-05T03:53:00Z,44.7979,-68.8195,7.8,3.9,0,0,,10+,30.07,1018.1,,,TRUE,,,,,,,OVC,6500,,,,,,,VFR,,,,,,,,,,,,METAR,45
KBGM 050353Z AUTO 29003KT 10SM OVC049 10/M02 A3006 RMK AO2 SLP181 T01001017,KBGM,2023-11-05T03:53:00Z,42.2068,-75.9799,10,-1.7,290,3,,10+,30.06,1018.1,,TRUE,TRUE,,,,,,,OVC,4900,,,,,,,VFR,,,,,,,,,,,,METAR,485
KBFM 050353Z AUTO 30003KT 10SM CLR 12/09 A3019 RMK AO2 SLP222 T01170094,KBFM,2023-11-05T03:53:00Z,30.6147,-88.063,11.7,9.4,300,3,,10+,30.19,1022.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7
KBFI 050353Z 17007KT 10SM BKN090 13/11 A2982 RMK AO2 SLP099 T01280111,KBFI,2023-11-05T03:53:00Z,47.5455,-122.315,12.8,11.1,170,7,,10+,29.82,1009.9,,,TRUE,,,,,,,BKN,9000,,,,,,,VFR,,,,,,,,,,,,METAR,7
KBFF 050353Z AUTO 09006KT 10SM CLR 04/ A3006 RMK AO2 SLP181 T0044 $,KBFF,2023-11-05T03:53:00Z,41.8747,-103.601,4.4,,90,6,,10+,30.06,1018.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1204
KBFD 050353Z AUTO 00000KT 10SM OVC050 08/02 A3006 RMK AO2 SLP183 T00830017,KBFD,2023-11-05T03:53:00Z,41.7984,-78.6354,8.3,1.7,0,0,,10+,30.06,1018.3,,TRUE,TRUE,,,,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,642
KBEH 050353Z AUTO VRB04KT 10SM CLR 08/04 A3017 RMK AO2 SLP216 T00780039,KBEH,2023-11-05T03:53:00Z,42.129,-86.4152,7.8,3.9,VRB,4,,10+,30.17,1021.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,196
KBDE 050353Z AUTO 00000KT 10SM OVC080 M02/M06 A3014 RMK AO2 SLP225 T10171056,KBDE,2023-11-05T03:53:00Z,48.7261,-94.6122,-1.7,-5.6,0,0,,10+,30.14,1022.5,,TRUE,TRUE,,,,,,,OVC,8000,,,,,,,VFR,,,,,,,,,,,,METAR,330
KBCE 050353Z AUTO 25006KT 10SM CLR 00/M09 A3032 RMK AO2 SLP218 T00001089 $,KBCE,2023-11-05T03:53:00Z,37.7013,-112.149,0,-8.9,250,6,,10+,30.32,1021.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2311
KBBW 050353Z AUTO 17007KT 10SM CLR 08/06 A3012 RMK AO2 SLP202 T00780061,KBBW,2023-11-05T03:53:00Z,41.4365,-99.6385,7.8,6.1,170,7,,10+,30.12,1020.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,771
KBAF 050353Z AUTO 00000KT 10SM SCT110 07/04 A3008 RMK AO2 SLP188 T00670039,KBAF,2023-11-05T03:53:00Z,42.16,-72.7124,6.7,3.9,0,0,,10+,30.08,1018.8,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,,,,,,,METAR,80
KAZO 050353Z AUTO 31004KT 8SM CLR 06/04 A3015 RMK AO2 SLP214 T00610039 $,KAZO,2023-11-05T03:53:00Z,42.2283,-85.546,6.1,3.9,310,4,,8,30.15,1021.4,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,264
KAXN 050353Z AUTO 03004KT 9SM CLR 02/M01 A3007 RMK AO2 SLP200 T00171006,KAXN,2023-11-05T03:53:00Z,45.868,-95.394,1.7,-0.6,30,4,,9,30.07,1020,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,433
KAWM 050353Z AUTO 00000KT 10SM CLR 11/07 A3016 RMK AO2 SLP211 T01060067,KAWM,2023-11-05T03:53:00Z,35.1401,-90.2359,10.6,6.7,0,0,,10+,30.16,1021.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,64
KAUS 050353Z 00000KT 10SM SCT250 13/13 A3012 RMK AO2 SLP198 T01330128,KAUS,2023-11-05T03:53:00Z,30.2099,-97.6806,13.3,12.8,0,0,,10+,30.12,1019.8,,,TRUE,,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,148
KAUG 050353Z AUTO 00000KT 10SM OVC060 08/04 A3007 RMK AO2 SLP184 T00830039,KAUG,2023-11-05T03:53:00Z,44.3161,-69.797,8.3,3.9,0,0,,10+,30.07,1018.4,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,107
KATY 050353Z AUTO 00000KT 10SM CLR 04/02 A3005 RMK AO2 SLP192 T00390017,KATY,2023-11-05T03:53:00Z,44.9045,-97.1496,3.9,1.7,0,0,,10+,30.05,1019.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,531
KASX 050353Z AUTO 18003KT 4SM -SN BR BKN012 BKN033 OVC041 01/M01 A3016 RMK AO2 SNE03B38 SLP224 P0000 T00111006,KASX,2023-11-05T03:53:00Z,46.5468,-90.9184,1.1,-0.6,180,3,,4,30.16,1022.4,,TRUE,TRUE,,,,,,-SN BR,BKN,1200,BKN,3300,OVC,4100,,,MVFR,,,,,,0.005,,,,,,METAR,249
KASE 050353Z AUTO 21008KT 10SM CLR 01/M06 A3032 RMK AO2 SLP233 T00061061,KASE,2023-11-05T03:53:00Z,39.2299,-106.871,0.6,-6.1,210,8,,10+,30.32,1023.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2384
KASD 050353Z AUTO 00000KT 10SM CLR 13/12 A3017 RMK AO2 SLP215 T01280117,KASD,2023-11-05T03:53:00Z,30.3436,-89.8224,12.8,11.7,0,0,,10+,30.17,1021.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8
KARB 050353Z AUTO 00000KT 6SM BR CLR 04/03 A3010 RMK AO2 SLP196 T00440033,KARB,2023-11-05T03:53:00Z,42.2239,-83.7398,4.4,3.3,0,0,,6,30.10,1019.6,,TRUE,TRUE,,,,,,BR,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,251
KARA 050353Z AUTO 00000KT 10SM CLR 13/10 A3017 RMK AO2 SLP217 T01330100,KARA,2023-11-05T03:53:00Z,30.0292,-91.8845,13.3,10,0,0,,10+,30.17,1021.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
KAPF 050353Z AUTO 02006KT 10SM FEW021 22/20 A3003 RMK AO2 SLP167 T02220200,KAPF,2023-11-05T03:53:00Z,26.155,-81.7751,22.2,20,20,6,,10+,30.03,1016.7,,TRUE,TRUE,,,,,,,FEW,2100,,,,,,,VFR,,,,,,,,,,,,METAR,2
KAPA 050353Z 17010KT 10SM FEW100 SCT200 10/M02 A3015 RMK AO2 SLP184 T01001022,KAPA,2023-11-05T03:53:00Z,39.5599,-104.848,10,-2.2,170,10,,10+,30.15,1018.4,,,TRUE,,,,,,,FEW,10000,SCT,20000,,,,,VFR,,,,,,,,,,,,METAR,1791
KAOO 050353Z AUTO 21005KT 10SM FEW075 BKN090 09/M01 A3008 RMK AO2 SLP187 T00941006,KAOO,2023-11-05T03:53:00Z,40.2999,-78.3168,9.4,-0.6,210,5,,10+,30.08,1018.7,,TRUE,TRUE,,,,,,,FEW,7500,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,450
KAOH 050353Z AUTO 27007KT 10SM CLR 07/03 A3011 RMK AO2 SLP199 T00720033,KAOH,2023-11-05T03:53:00Z,40.7081,-84.0214,7.2,3.3,270,7,,10+,30.11,1019.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,294
KANB 050353Z AUTO 10003KT 10SM CLR 06/04 A3019 RMK AO2 SLP225 T00610039,KANB,2023-11-05T03:53:00Z,33.5904,-85.8479,6.1,3.9,100,3,,10+,30.19,1022.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,187
KAMW 050353Z AUTO 00000KT 9SM CLR 04/00 A3017 RMK AO2 SLP221 T00390000,KAMW,2023-11-05T03:53:00Z,41.9905,-93.6185,3.9,0,0,0,,9,30.17,1022.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,282
KAMG 050353Z AUTO 35003KT 9SM CLR 10/08 A3013 RMK AO2 SLP202 T01000083,KAMG,2023-11-05T03:53:00Z,31.5401,-82.5074,10,8.3,350,3,,9,30.13,1020.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,61
KAMA 050353Z 09003KT 10SM CLR 10/06 A3018 RMK AO2 SLP205 T01000061 $,KAMA,2023-11-05T03:53:00Z,35.2203,-101.717,10,6.1,90,3,,10+,30.18,1020.5,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1102
KALW 050353Z AUTO 19014KT 7SM -RA FEW047 SCT060 OVC075 13/12 A2984 RMK AO2 SLP106 P0004 T01330117,KALW,2023-11-05T03:53:00Z,46.0946,-118.286,13.3,11.7,190,14,,7,29.84,1010.6,,TRUE,TRUE,,,,,,-RA,FEW,4700,SCT,6000,OVC,7500,,,VFR,,,,,,0.04,,,,,,METAR,355
KAKO 050353Z AUTO 18009KT 10SM CLR 07/M01 A3013 RMK AO2 SLP187 T00721011,KAKO,2023-11-05T03:53:00Z,40.1743,-103.215,7.2,-1.1,180,9,,10+,30.13,1018.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1431
KAIA 050353Z AUTO 15007KT 10SM CLR 03/M02 A3006 RMK AO2 SLP196 T00331017 $,KAIA,2023-11-05T03:53:00Z,42.0573,-102.802,3.3,-1.7,150,7,,10+,30.06,1019.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1198
KAGS 050353Z 00000KT 10SM CLR 04/03 A3014 RMK AO2 SLP207 T00440033 $,KAGS,2023-11-05T03:53:00Z,33.3652,-81.9635,4.4,3.3,0,0,,10+,30.14,1020.7,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,40
KAGC 050353Z 20006KT 10SM OVC070 13/M01 A3006 RMK AO2 SLP184 T01281006 $,KAGC,2023-11-05T03:53:00Z,40.3551,-79.9215,12.8,-0.6,200,6,,10+,30.06,1018.4,,,TRUE,TRUE,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,METAR,380
KAFW 050353Z 10004KT 10SM FEW040 18/14 A3012 RMK AO2 SLP193 T01780139,KAFW,2023-11-05T03:53:00Z,32.99,-97.32,17.8,13.9,100,4,,10+,30.12,1019.3,,,TRUE,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,208
KAEX 050353Z 00000KT 10SM CLR 12/07 A3016 RMK AO2 SLP216 T01220067,KAEX,2023-11-05T03:53:00Z,31.3346,-92.5585,12.2,6.7,0,0,,10+,30.16,1021.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,25
KADG 050353Z AUTO 00000KT 9SM CLR 06/03 A3012 RMK AO2 SLP203 T00560033,KADG,2023-11-05T03:53:00Z,41.8678,-84.0794,5.6,3.3,0,0,,9,30.12,1020.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,244
KACV 050353Z AUTO 13005KT 10SM OVC021 15/13 A2997 RMK AO2 SLP153 T01500128,KACV,2023-11-05T03:53:00Z,40.9784,-124.105,15,12.8,130,5,,10+,29.97,1015.3,,TRUE,TRUE,,,,,,,OVC,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,63
KACK 050353Z AUTO 24005KT 10SM CLR 09/08 A3010 RMK AO2 SLP192 T00940083,KACK,2023-11-05T03:53:00Z,41.2541,-70.0589,9.4,8.3,240,5,,10+,30.10,1019.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12
KABY 050353Z AUTO 00000KT 10SM CLR 09/06 A3018 RMK AO2 SLP218 T00940061,KABY,2023-11-05T03:53:00Z,31.5364,-84.1958,9.4,6.1,0,0,,10+,30.18,1021.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,60
KAAF 050353Z AUTO 00000KT 10SM CLR 14/12 A3015 RMK AO2 SLP209 T01390117,KAAF,2023-11-05T03:53:00Z,29.7268,-85.0248,13.9,11.7,0,0,,10+,30.15,1020.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
K04V 050353Z AUTO 33008KT 10SM CLR 03/M11 A3036 RMK AO2,K04V,2023-11-05T03:53:00Z,38.099,-106.17,3,-11,330,8,,10+,30.36,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2389
PKMR 050352Z 09004KT 15SM FEW015 SCT050 BKN120 OVC300 30/25 A2973 RMK SLP068 T02960249,PKMR,2023-11-05T03:52:00Z,7.09,171.383,29.6,24.9,90,4,,15,29.73,1006.8,,,,,,,,,,FEW,1500,SCT,5000,BKN,12000,OVC,30000,VFR,,,,,,,,,,,,METAR,7
PATA 050352Z 09007KT 10SM OVC041 M07/M14 A2958 RMK AO2 SLP022 T10721144 $,PATA,2023-11-05T03:52:00Z,65.173,-152.107,-7.2,-14.4,90,7,,10+,29.58,1002.2,,,TRUE,TRUE,,,,,,OVC,4100,,,,,,,VFR,,,,,,,,,,,,METAR,62
PABA 050352Z AUTO 11023KT 3SM -SN BR OVC026 M10/M12 A3009 RMK AO2 PK WND 11030/0336 SLP195 P0000 T11001122 FZRANO,PABA,2023-11-05T03:52:00Z,70.135,-143.585,-10,-12.2,110,23,,3,30.09,1019.5,,TRUE,TRUE,,,,,,-SN BR,OVC,2600,,,,,,,MVFR,,,,,,0.005,,,,,,METAR,1
MMSP 050352Z 00000KT 8SM SKC 14/07 A3031 RMK CI,MMSP,2023-11-05T03:52:00Z,22.256,-100.93,14,7,0,0,,8,30.31,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,1841
KVTN 050352Z AUTO 00000KT 10SM CLR 06/02 A3006 RMK AO2 SLP186 T00560017,KVTN,2023-11-05T03:52:00Z,42.8585,-100.551,5.6,1.7,0,0,,10+,30.06,1018.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,790
KTRM 050352Z AUTO 36003KT 10SM CLR 13/05 A2993 RMK AO2 SLP137 T01330050 $,KTRM,2023-11-05T03:52:00Z,33.6317,-116.164,13.3,5,360,3,,10+,29.93,1013.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,-39
KTOL 050352Z 00000KT 7SM CLR 07/04 A3010 RMK AO2 SLP196 T00720044,KTOL,2023-11-05T03:52:00Z,41.5871,-83.8054,7.2,4.4,0,0,,7,30.10,1019.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,206
KSUX 050352Z AUTO 14005KT 10SM CLR 04/02 A3013 RMK AO2 SLP210 T00440022,KSUX,2023-11-05T03:52:00Z,42.3917,-96.3795,4.4,2.2,140,5,,10+,30.13,1021,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,332
KSPS 050352Z AUTO 10006KT 10SM CLR 16/13 A3010 RMK AO2 SLP186 T01560133,KSPS,2023-11-05T03:52:00Z,33.9785,-98.493,15.6,13.3,100,6,,10+,30.10,1018.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,310
KSPI 050352Z AUTO 22003KT 8SM CLR 03/02 A3020 RMK AO2 SLP227 T00330022,KSPI,2023-11-05T03:52:00Z,39.8453,-89.684,3.3,2.2,220,3,,8,30.20,1022.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,179
KSGF 050352Z 11004KT 10SM FEW080 OVC100 11/10 A3019 RMK AO2 RAE49 TSB21E36 SLP220 P0014 T01060100,KSGF,2023-11-05T03:52:00Z,37.2398,-93.39,10.6,10,110,4,,10+,30.19,1022,,,TRUE,,,,,,,FEW,8000,OVC,10000,,,,,VFR,,,,,,0.14,,,,,,METAR,387
KREO 050352Z AUTO 18008KT 11/08 A2996 RMK AO1 SLP140 T01060078 $,KREO,2023-11-05T03:52:00Z,42.5902,-117.865,10.6,7.8,180,8,,,29.96,1014,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1237
KRAP 050352Z 15007KT 10SM CLR 06/01 A2996 RMK AO2 SLP153 T00610011 $,KRAP,2023-11-05T03:52:00Z,44.0458,-103.054,6.1,1.1,150,7,,10+,29.96,1015.3,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,965
KPYM 050352Z AUTO 00000KT 10SM CLR 07/07 A3008 RMK AO2 SLP187 T00720067,KPYM,2023-11-05T03:52:00Z,41.9085,-70.7278,7.2,6.7,0,0,,10+,30.08,1018.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,42
KPWK 050352Z 00000KT 7SM CLR 02/01 A3019 RMK AO2 SLP225 T00220011 $,KPWK,2023-11-05T03:52:00Z,42.1208,-87.9048,2.2,1.1,0,0,,7,30.19,1022.5,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,194
KPPF 050352Z AUTO VRB05KT 10SM OVC042 13/07 A3019 RMK AO2 SLP220 T01330067,KPPF,2023-11-05T03:52:00Z,37.3281,-95.5044,13.3,6.7,VRB,5,,10+,30.19,1022,,TRUE,TRUE,,,,,,,OVC,4200,,,,,,,VFR,,,,,,,,,,,,METAR,265
KP69 050352Z AUTO 00000KT 08/07 A2991 RMK AO1 SLP136 P0004 T00830072,KP69,2023-11-05T03:52:00Z,46.144,-115.597,8.3,7.2,0,0,,,29.91,1013.6,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,0.04,,,,,,METAR,447
KORE 050352Z AUTO 00000KT 10SM BKN100 06/04 A3009 RMK AO2 SLP192 T00560044,KORE,2023-11-05T03:52:00Z,42.57,-72.287,5.6,4.4,0,0,,10+,30.09,1019.2,,TRUE,TRUE,,,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,METAR,165
KOMA 050352Z 16007KT 10SM CLR 05/02 A3020 RMK AO2 SLP231 T00500022,KOMA,2023-11-05T03:52:00Z,41.3119,-95.9018,5,2.2,160,7,,10+,30.20,1023.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,299
KOKC 050352Z 16005KT 10SM BKN050 BKN090 14/13 A3012 RMK AO2 SLP196 T01440128,KOKC,2023-11-05T03:52:00Z,35.3843,-97.6003,14.4,12.8,160,5,,10+,30.12,1019.6,,,TRUE,,,,,,,BKN,5000,BKN,9000,,,,,VFR,,,,,,,,,,,,METAR,391
KOKB 050352Z AUTO 00000KT 10SM OVC006 13/12 A2999 RMK AO2 SLP155 T01330117,KOKB,2023-11-05T03:52:00Z,33.2195,-117.35,13.3,11.7,0,0,,10+,29.99,1015.5,,TRUE,TRUE,,,,,,,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,7
KNZY 050352Z 35004KT 7SM CLR 17/13 A2999 RMK AO2 SLP154 T01670128 $,KNZY,2023-11-05T03:52:00Z,32.6922,-117.21,16.7,12.8,350,4,,7,29.99,1015.4,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4
